Time (s),Position (m),Speed (m/s),Acceleration (m/s^2)
23.52,372.995137762234,15.97,-0.15000000000001
23.56,373.632817967844,15.94,-0.0375000000000036
23.6,374.267088273413,15.99,-0.0625000000000009
23.64,374.904768457364,16.04,-0.249999999999997
23.68,375.551435418079,16.04,-0.324999999999995
23.72,376.1891155795,16,-0.274999999999996
23.76,376.817822797432,15.96,-0.224999999999995
23.8,377.459087961068,15.92,-0.174999999999998
23.84,378.091431054385,15.91,-0.225000000000002
23.88,378.732696194503,15.93,-0.275000000000001
23.92,379.356133041412,15.93,-0.224999999999997
23.96,380.01004128637,15.95,-0.262499999999997
24,380.633478109979,15.93,-0.324999999999998
24.04,381.274743201173,15.9,-0.3
24.08,381.91242325679,15.92,-0.325000000000002
24.12,382.535860046942,15.9,-0.387500000000001
24.16,383.184808809737,15.88,-0.4125
24.2,383.808245575858,15.86,-0.4125
24.24,384.448379360745,15.79,-0.249999999999999
24.28,385.075680136076,15.83,-0.137499999999999
24.32,385.711833026067,15.85,-0.2125
24.36,386.339133777648,15.82,-0.249999999999999
24.4,386.979267513873,15.8,-0.162500000000001
24.44,387.610604930635,15.79,-0.112500000000002
24.48,388.237905645263,15.77,-0.174999999999998
24.52,388.860466165965,15.74,-0.1875
24.56,389.491803546296,15.71,-0.125000000000004
24.6,390.131937220041,15.7,-0.0249999999999972
24.64,390.754497703012,15.75,-0.024999999999995
24.68,391.377058175067,15.76,-0.137499999999997
24.72,392.012601562428,15.75,-0.212499999999998
24.76,392.643938880078,15.72,-0.2
24.8,393.279482242086,15.77,-0.237499999999997
24.84,393.906307616482,15.73,-0.249999999999995
24.88,394.533132979461,15.69,-0.149999999999997
24.92,395.159958328548,15.67,-0.0749999999999962
24.96,395.782518712575,15.68,-0.0374999999999992
25,396.409344036929,15.71,-0.100000000000005
25.04,397.045198296062,15.72,-0.150000000000006
25.08,397.65900203968,15.68,-0.0875000000000026
25.12,398.294856272078,15.66,-0.0625000000000009
25.16,398.912985365781,15.65,-0.112500000000002
25.2,399.539810626222,15.65,-0.2
25.24,400.16243407468,15.65,-0.2125
25.28,400.798288255479,15.65,-0.162500000000001
25.32,401.407743846797,15.65,-0.1875
25.36,402.052193843245,15.67,-0.262499999999997
25.4,402.679476990514,15.64,-0.274999999999999
25.44,403.288932541862,15.67,-0.287500000000003
25.48,403.916215663552,15.66,-0.325000000000002
25.52,404.556826726346,15.63,-0.287500000000001
25.56,405.170840109968,15.59,-0.249999999999999
25.6,405.789578076819,15.55,-0.212500000000002
25.64,406.403591434788,15.58,-0.200000000000002
25.68,407.030874490305,15.59,-0.1875
25.72,407.649612419665,15.56,-0.0750000000000006
25.76,408.281716914348,15.55,0.0124999999999997
25.8,408.905342350338,15.54,-0.037499999999997
25.84,409.528967774186,15.54,-0.124999999999995
25.88,410.147705649579,15.53,-0.162499999999997
25.92,410.753134298008,15.53,-0.1875
25.96,411.390218233917,15.49,-0.112500000000004
26,412.000437923518,15.48,-0.012500000000002
26.04,412.629109953687,15.49,-0.0750000000000006
26.08,413.23932961658,15.53,-0.225000000000002
26.12,413.866612521955,15.56,-0.337500000000004
26.16,414.490237839796,15.56,-0.362500000000006
26.2,415.110528108696,15.5,-0.287500000000005
26.24,415.72570293459,15.48,-0.250000000000001
26.28,416.3543748841,15.46,-0.337499999999999
26.32,416.969549682971,15.45,-0.387499999999996
26.36,417.593174932124,15.48,-0.399999999999996
26.4,418.208349704503,15.48,-0.437499999999997
26.44,418.828639893529,15.43,-0.362499999999999
26.48,419.440579774488,15.41,-0.287500000000003
26.52,420.055754506068,15.41,-0.362499999999999
26.56,420.667694360977,15.42,-0.449999999999995
26.6,421.269423819377,15.41,-0.424999999999998
26.64,421.894985655605,15.37,-0.412500000000002
26.68,422.506925470715,15.3,-0.400000000000005
26.72,423.127215565338,15.3,-0.387500000000005
26.76,423.733969527202,15.31,-0.425
26.8,424.351252334335,15.3,-0.449999999999999
26.84,424.958006269219,15.32,-0.5375
26.88,425.575289048658,15.29,-0.574999999999994
26.92,426.187228783514,15.24,-0.562499999999997
26.96,426.796266933764,15.23,-0.562500000000001
27,427.399889063659,15.26,-0.624999999999998
27.04,428.011828757874,15.19,-0.624999999999996
27.08,428.615450861593,15.16,-0.562499999999999
27.12,429.224488959456,15.13,-0.625
27.16,429.814495822072,15.14,-0.675000000000003
27.2,430.437274685958,15.11,-0.687500000000005
27.24,431.032613246505,15.08,-0.675000000000001
27.28,431.641651291483,15.07,-0.700000000000003
27.32,432.242480506437,15.01,-0.712500000000005
27.36,432.846102516335,15.01,-0.750000000000004
27.4,433.446931705434,14.98,-0.837500000000004
27.44,434.039589339351,14.97,-0.837500000000002
27.48,434.634927820932,14.93,-0.824999999999998
27.52,435.227585428221,14.86,-0.774999999999997
27.56,435.822923883901,14.87,-0.749999999999995
27.6,436.415581467082,14.83,-0.849999999999993
27.64,437.01396145508,14.82,-0.987499999999997
27.68,437.601051912032,14.77,-0.999999999999999
27.72,438.179931443468,14.74,-0.899999999999996
27.76,438.780760515685,14.68,-0.837499999999998
27.8,439.357193104888,14.64,-0.837499999999998
27.84,439.941717906378,14.64,-0.862499999999999
27.88,440.526242695294,14.6,-0.850000000000002
27.92,441.096949898905,14.57,-0.837500000000002
27.96,441.687275923897,14.56,-0.912500000000005
28,442.263708451739,14.46,-0.825000000000007
28.04,442.834415617206,14.4,-0.637500000000006
28.08,443.410848120959,14.39,-0.687500000000001
28.12,443.965333498691,14.4,-0.887500000000001
28.16,444.5556594619,14.35,-0.975000000000001
28.2,445.124041913995,14.3,-0.874999999999999
28.24,445.70047436866,14.29,-0.787499999999997
28.28,446.268856796811,14.27,-0.774999999999995
28.32,446.843203545834,14.23,-0.737499999999998
28.36,447.403579964295,14.17,-0.687499999999999
28.4,447.950019404735,14.19,-0.787499999999997
28.44,448.526451798039,14.16,-0.912499999999996
28.48,449.100798498543,14.08,-0.774999999999999
28.52,449.661174870318,14,-0.574999999999999
28.56,450.213591186891,13.97,-0.562499999999997
28.6,450.768076422641,13.98,-0.6375
28.64,451.332915192217,13.98,-0.737500000000002
28.68,451.885331474256,13.96,-0.875000000000004
28.72,452.445707787243,13.95,-0.925000000000005
28.76,452.998124047668,13.9,-0.887500000000001
28.8,453.54885120333,13.83,-0.800000000000001
28.84,454.101267439465,13.79,-0.675000000000001
28.88,454.647706742252,13.83,-0.725
28.92,455.20480980271,13.79,-0.825
28.96,455.757226004312,13.73,-0.787500000000003
29,456.301730111725,13.71,-0.750000000000002
29.04,456.844685312369,13.66,-0.737500000000002
29.08,457.381327391311,13.58,-0.712500000000003
29.12,457.919766721775,13.59,-0.724999999999998
29.16,458.476869716514,13.55,-0.762499999999999
29.2,459.013511762751,13.54,-0.799999999999998
29.24,459.556466909387,13.54,-0.8375
29.28,460.100970938081,13.5,-0.775000000000001
29.32,460.628547624756,13.46,-0.737499999999998
29.36,461.165189627119,13.43,-0.824999999999998
29.4,461.708144730392,13.41,-0.850000000000002
29.44,462.236977019636,13.37,-0.825000000000003
29.48,462.75805427044,13.3,-0.8125
29.52,463.293291772718,13.29,-0.837500000000002
29.56,463.82212403017,13.24,-0.800000000000003
29.6,464.349700645438,13.21,-0.700000000000005
29.64,464.878532881567,13.2,-0.7125
29.68,465.401118519345,13.22,-0.824999999999998
29.72,465.935347410817,13.15,-0.850000000000002
29.76,466.455322327631,13.08,-0.712499999999998
29.8,466.970058803615,13.08,-0.624999999999996
29.84,467.504287664364,13.04,-0.662499999999997
29.88,468.017666927049,12.98,-0.649999999999997
29.92,468.537641802866,12.94,-0.599999999999996
29.96,469.044584079104,12.95,-0.712499999999998
30,469.564558935677,12.94,-0.85
30.04,470.084533781911,12.9,-0.775000000000001
30.08,470.597912994305,12.86,-0.687500000000001
30.12,471.110348008234,12.83,-0.699999999999998
30.16,471.60955361973,12.83,-0.762500000000002
30.2,472.129528426878,12.83,-0.862500000000004
30.24,472.641963411898,12.76,-0.787500000000001
30.28,473.147704440705,12.74,-0.787499999999999
30.32,473.653445460183,12.7,-0.887499999999999
30.36,474.150997542766,12.62,-0.849999999999998
30.4,474.649162908631,12.59,-0.762499999999997
30.44,475.15490389906,12.63,-0.800000000000001
30.48,475.659863627998,12.58,-1.05
30.52,476.158028965729,12.55,-1.3
30.56,476.656194293362,12.5,-1.3625
30.6,477.153746322259,12.47,-1.28749999999999
30.64,477.630115181602,12.49,-1.3125
30.68,478.14202116797,12.38,-1.3125
30.72,478.632676218676,12.35,-1.3125
30.76,479.122891125302,12.29,-1.425
30.8,479.606807013489,12.31,-1.5625
30.84,480.104358988698,12.27,-1.675
30.88,480.580202062734,12.1,-1.575
30.92,481.049093145609,11.99,-1.4
30.96,481.524936204023,11.97,-1.375
31,482.00130498289,11.97,-1.47500000000001
31.04,482.477148024889,11.94,-1.5625
31.08,482.960099582833,11.88,-1.55
31.12,483.428647499217,11.8,-1.45
31.16,483.883234599891,11.7,-1.2875
31.2,484.359077607708,11.65,-1.225
31.24,484.820408986071,11.59,-1.2875
31.28,485.27456629238,11.52,-1.275
31.32,485.728723590311,11.45,-1.2375
31.36,486.182880881432,11.41,-1.25
31.4,486.637038163923,11.35,-1.2
31.44,487.083946759156,11.31,-1.1625
31.48,487.530855346828,11.27,-1.2125
31.52,487.985012607825,11.25,-1.325
31.56,488.431921180885,11.22,-1.4
31.6,488.878829746895,11.15,-1.3625
31.64,489.311327994197,11.06,-1.25
31.68,489.751071855846,11.03,-1.25
31.72,490.197980399964,10.95,-1.3125
31.76,490.630478627416,10.91,-1.3
31.8,491.062976846979,10.89,-1.3625
31.84,491.495475060709,10.84,-1.4375
31.88,491.920776196404,10.77,-1.4
31.92,492.346077325773,10.69,-1.3125
31.96,492.771378449575,10.66,-1.3
32,493.196679565775,10.62,-1.2875
32.04,493.614781155891,10.59,-1.31250000000001
32.08,494.032975290704,10.5,-1.35
32.12,494.451076867692,10.43,-1.2875
32.16,494.86194695648,10.39,-1.25
32.2,495.280048520608,10.32,-1.2
32.24,495.676736901373,10.26,-1.15
32.28,496.08760697167,10.23,-1.1875
32.32,496.498477034782,10.18,-1.25
32.36,496.902207710688,10.13,-1.325
32.4,497.313077762494,10.12,-1.375
32.44,497.702355806663,10.04,-1.32499999999999
32.48,498.098807808995,9.97,-1.225
32.52,498.495496150795,9.93,-1.225
32.56,498.891948141619,9.89,-1.3
32.6,499.288400127459,9.86,-1.3625
32.64,499.677678143881,9.8,-1.4125
32.68,500.059881646236,9.74,-1.425
32.72,500.442085144607,9.67,-1.3
32.76,500.824133502785,9.58,-1.1
32.8,501.20633698989,9.57,-1.0875
32.84,501.595614978782,9.53,-1.2625
32.88,501.970849030006,9.5,-1.4125
32.92,502.338577430058,9.42,-1.375
32.96,502.713414831343,9.36,-1.2625
33,503.088648868016,9.3,-1.225
33.04,503.44937619972,9.23,-1.15
33.08,503.817104580312,9.17,-1.0875
33.12,504.177831902032,9.2,-1.2125
33.16,504.545560273877,9.17,-1.325
33.2,504.906287586061,9.11,-1.35
33.24,505.259551820076,8.98,-1.3125
33.28,505.613392429761,8.92,-1.225
33.32,505.974119729513,8.9,-1.15
33.36,506.320348842334,8.87,-1.1
33.4,506.673613057594,8.81,-1.15
33.44,507.020688123888,8.8,-1.3
33.48,507.366917223651,8.73,-1.425
33.52,507.706229061832,8.67,-1.4375
33.56,508.060069641846,8.64,-1.35
33.6,508.391810182031,8.56,-1.2
33.64,508.73112200805,8.48,-1.05
33.68,509.063641775345,8.44,-1.1375
33.72,509.388016383741,8.46,-1.4625
33.76,509.728454283707,8.43,-1.5625
33.8,510.067766093703,8.33,-1.375
33.84,510.385735406355,8.24,-1.2125
33.88,510.71052557105,8.15,-1.1625
33.92,511.028494876404,8.1,-1.225
33.96,511.35328503489,8.13,-1.3875
34,511.678075188397,8.11,-1.475
34.04,512.002865338446,8.09,-1.5625
34.08,512.313141955193,7.92,-1.525
34.12,512.616566334594,7.81,-1.25
34.16,512.92785276764,7.83,-1.2125
34.2,513.245822048771,7.83,-1.4
34.24,513.557108474007,7.77,-1.475
34.28,513.867385073396,7.69,-1.5
34.32,514.163157440639,7.58,-1.4125
34.36,514.452043256388,7.54,-1.275
34.4,514.756793900253,7.52,-1.325
34.44,515.053509356079,7.43,-1.4125
34.48,515.342395163543,7.36,-1.35
34.52,515.631280967116,7.37,-1.3375
34.56,515.934705309972,7.3,-1.3875
34.6,516.215984165528,7.24,-1.3875
34.64,516.498132481721,7.18,-1.4
34.68,516.780280796134,7.08,-1.2875
34.72,517.055851632849,7.06,-1.2
34.76,517.344737418891,7.04,-1.225
34.8,517.626016258613,6.96,-1.1375
34.84,517.887000230305,6.86,-1.05
34.88,518.154585861352,6.85,-1.0875
34.92,518.422171491167,6.81,-1.2125
34.96,518.697742312332,6.75,-1.25
35,518.957574366685,6.68,-1.15
35.04,519.218558326984,6.62,-1.1
35.08,519.48614394667,6.61,-1.0625
35.12,519.745975993564,6.57,-1
35.16,520.006959947449,6.55,-1.05
35.2,520.267943898769,6.54,-1.1625
35.24,520.513263533531,6.44,-1.1625
35.28,520.774247480562,6.4,-1.1625
35.32,521.012724376311,6.29,-1.1
35.36,521.26575253439,6.27,-1.0125
35.4,521.512152122862,6.24,-1.05
35.44,521.758551708366,6.18,-1.0125
35.48,522.004951292761,6.2,-1.075
35.52,522.251350873902,6.18,-1.225
35.56,522.497750454219,6.1,-1.2375
35.6,522.736227335079,6.06,-1.225
35.64,522.968045533786,5.99,-1.175
35.68,523.206522411656,5.92,-1.0375
35.72,523.446483251356,5.89,-0.975
35.76,523.678301444507,5.86,-1.025
35.8,523.902234437621,5.81,-1.075
35.84,524.142195272069,5.8,-1.1375
35.88,524.359435658063,5.72,-1.1125
35.92,524.583368645675,5.68,-1
35.96,524.808728518386,5.61,-0.912500000000002
36,525.025968898251,5.57,-0.8625
36.04,525.25132876777,5.54,-0.812499999999998
36.08,525.468569145543,5.54,-0.862499999999998
36.12,525.692502124151,5.49,-0.9
36.16,525.897013786743,5.44,-0.812500000000001
36.2,526.107773665861,5.37,-0.612500000000001
36.24,526.31853354353,5.33,-0.437500000000001
36.28,526.53577391331,5.3,-0.45
36.32,526.731934995452,5.3,-0.5375
36.36,526.955867963681,5.26,-0.574999999999999
36.4,527.166627835661,5.23,-0.537500000000001
36.44,527.371139489245,5.23,-0.500000000000003
36.48,527.573806394697,5.16,-0.3
36.52,527.784566263633,5.15,-0.125000000000002
36.56,527.995326129924,5.13,-0.175000000000001
36.6,528.199837778401,5.19,-0.325
36.64,528.38793657875,5.16,-0.375000000000001
36.68,528.605176931781,5.11,-0.2375
36.72,528.809688576242,5.06,-0.0875000000000004
36.76,529.014200219705,5.04,-0.0250000000000006
36.8,529.216867113714,5.02,-0.0249999999999995
36.84,529.413028178427,5.04,-0.0749999999999984
36.88,529.609189242174,5.11,-0.212499999999999
36.92,529.819949095948,5.1,-0.274999999999999
36.96,530.01611015708,5.04,-0.1375
37,530.229226786158,5.02,0.0249999999999995
37.04,530.42538784458,5.03,0.0249999999999995
37.08,530.628054728477,5.05,-0.0624999999999998
37.12,530.832566360402,5.05,-0.0874999999999992
37.16,531.028727414951,5.03,-0.0874999999999992
37.2,531.247847017583,5.01,-0.1
37.24,531.444008069421,4.99,-0.0375000000000025
37.28,531.648519696238,4.99,-2.22044604925031e-15
37.32,531.844680745462,5,-0.0125000000000008
37.36,532.040841792228,5.03,-0.0249999999999995
37.4,532.251601630339,5.05,-0.0624999999999998
37.44,532.441505278895,5.02,-0.0124999999999986
37.48,532.654621893447,5.01,0.100000000000002
37.52,532.850782935796,5.02,0.112500000000001
37.56,533.055294554093,4.99,0.112499999999999
37.6,533.257961418667,4.97,0.212499999999999
37.64,533.462473034457,5,0.187500000000002
37.68,533.666984648644,4.98,0.162500000000002
37.72,533.865502256064,5,0.275000000000001
37.76,534.061663290474,5.01,0.349999999999999
37.8,534.266174901156,5.02,0.350000000000001
37.84,534.470686510237,5.04,0.262500000000002
37.88,534.673353364766,5.07,0.149999999999999
37.92,534.87786497134,5.05,0.187499999999999
37.96,535.082376576914,5.05,0.3
38,535.293136392518,5.08,0.287499999999999
38.04,535.477056417289,5.04,0.337499999999998
38.08,535.696175989973,5.07,0.399999999999997
38.12,535.905573934687,5.13,0.424999999999999
38.16,536.118690528387,5.16,0.550000000000002
38.2,536.317208121804,5.15,0.637500000000001
38.24,536.526606061542,5.12,0.637499999999999
38.28,536.731117656508,5.11,0.612499999999998
38.32,536.938489115478,5.16,0.599999999999999
38.36,537.15572940396,5.18,0.625000000000002
38.4,537.368845990086,5.18,0.775000000000002
38.44,537.56736357649,5.21,0.8625
38.48,537.792723353552,5.22,0.8125
38.52,537.997234939869,5.32,0.687500000000001
38.56,538.21635449641,5.41,0.4625
38.6,538.435474050587,5.41,0.337499999999998
38.64,538.648590628871,5.37,0.462499999999999
38.68,538.865830903709,5.35,0.675000000000002
38.72,539.084950453509,5.4,0.725000000000002
38.76,539.298067027872,5.44,0.7125
38.8,539.538027742005,5.54,0.625
38.84,539.751144313605,5.54,0.600000000000001
38.88,539.970263857336,5.54,0.675000000000001
38.92,540.203991369626,5.55,0.6625
38.96,540.423110910273,5.55,0.712499999999999
39,540.645057299745,5.54,0.85
39.04,540.876875353618,5.61,0.862499999999999
39.08,541.08999191702,5.65,0.774999999999999
39.12,541.326517325627,5.68,0.7
39.16,541.560244827941,5.73,0.662499999999999
39.2,541.80020552387,5.75,0.687500000000001
39.24,542.03673092796,5.81,0.725000000000002
39.28,542.270458425074,5.81,0.7875
39.32,542.498175126002,5.81,0.8875
39.36,542.740492914818,5.86,0.887500000000002
39.4,542.968209612586,5.91,0.775000000000001
39.44,543.210527398024,5.93,0.800000000000001
39.48,543.458862854118,5.95,0.887499999999999
39.52,543.698823534349,5.94,0.899999999999997
39.56,543.944346387077,6,0.85
39.6,544.178073870076,6.03,0.774999999999999
39.64,544.441017285545,6.11,0.749999999999997
39.68,544.683335060851,6.14,0.8375
39.72,544.940254704071,6.19,0.925
39.76,545.188590146332,6.19,0.962499999999998
39.8,545.439697915396,6.2,0.924999999999999
39.84,545.688033354012,6.28,0.7875
39.88,545.944952989602,6.31,0.725
39.92,546.19606075343,6.3,0.850000000000002
39.96,546.452980385097,6.32,0.975
40,546.709900014802,6.33,1.0375
40.04,546.966819642545,6.41,0.9875
40.08,547.232512594802,6.51,0.825
40.12,547.501677423089,6.56,0.775
40.16,547.767370371447,6.59,0.837499999999999
40.2,548.01847812263,6.54,0.9375
40.24,548.275397740346,6.57,0.9875
40.28,548.561522960506,6.6,0.950000000000001
40.32,548.827215900959,6.69,0.862499999999999
40.36,549.104767243438,6.71,0.887499999999999
40.4,549.379404509038,6.77,0.925
40.44,549.642347881799,6.76,0.925
40.48,549.922628380238,6.82,0.9
40.52,550.208753586217,6.87,0.887499999999999
40.56,550.474446514444,6.95,0.85
40.6,550.760571715655,6.93,0.837499999999999
40.64,551.046696914728,6.97,0.85
40.68,551.32133416636,6.96,0.900000000000001
40.72,551.598885486658,7.02,0.912500000000002
40.76,551.888087632831,7.09,0.837500000000001
40.8,552.186360078908,7.13,0.937500000000001
40.84,552.472485265204,7.14,1.025
40.88,552.750036575168,7.16,1.025
40.92,553.044906633718,7.24,0.975000000000001
40.96,553.348677801658,7.26,0.950000000000002
41,553.643547855107,7.29,1.025
41.04,553.938417906065,7.29,1.1625
